Times: [0.06603050231933594, 1.7292108535766602, 3.509779214859009, 1.5351037979125977, 1.821768045425415]
Times: [0.06493306159973145, 1.161262035369873, 2.061868190765381, 0.8957252502441406, 1.0911328792572021]
Times: [0.06470513343811035, 0.6950459480285645, 1.0692520141601562, 0.486752986907959, 0.5536229610443115]
Times: [0.0642080307006836, 1.402106523513794, 3.3764002323150635, 1.3739657402038574, 1.8566405773162842]
Times: [0.05246281623840332, 0.7965354919433594, 1.0011415481567383, 0.4905111789703369, 0.4803283214569092]
Times: [0.06441450119018555, 2.5343880653381348, 6.414122819900513, 2.660189628601074, 3.4017927646636963]
Times: [0.06497931480407715, 1.007535696029663, 2.0963268280029297, 0.873685359954834, 1.1458375453948975]
Times: [0.06423830986022949, 0.9355611801147461, 1.9577245712280273, 0.87217116355896, 1.012619972229004]
Times: [0.06323480606079102, 0.28624987602233887, 0.26294398307800293, 0.18143272399902344, 0.07967615127563477]
Times: [0.06339859962463379, 0.9577159881591797, 1.967411756515503, 0.928950309753418, 0.9615793228149414]
Times: [0.0642552375793457, 2.074090003967285, 4.823973655700684, 2.1359989643096924, 2.4497737884521484]
Times: [0.06461191177368164, 1.268702745437622, 3.1266260147094727, 1.3042397499084473, 1.6798055171966553]
Times: [0.06355524063110352, 1.4498116970062256, 3.2112762928009033, 1.3468279838562012, 1.7233610153198242]
Times: [0.06377625465393066, 1.2913312911987305, 3.153716802597046, 1.4655513763427734, 1.5461101531982422]
Times: [0.06273388862609863, 0.6347332000732422, 0.936577558517456, 0.4504537582397461, 0.45671796798706055]
Times: [0.06262707710266113, 2.002359628677368, 4.162656545639038, 1.9108188152313232, 2.0197272300720215]
Times: [0.06463789939880371, 0.6605985164642334, 1.0452659130096436, 0.4667534828186035, 0.550013542175293]
Times: [0.06296586990356445, 1.7810075283050537, 4.206169128417969, 1.9577398300170898, 2.0163662433624268]
Times: [0.06301522254943848, 1.4717843532562256, 3.221571683883667, 1.3128294944763184, 1.7686562538146973]
Times: [0.06335854530334473, 1.7642290592193604, 4.817259073257446, 2.041659116744995, 2.5376029014587402]



Eps : 0.05
Individual verified: 229
Baseline verified: 300.0
Uap verified: 300.0
Extra verified: 0.0
times: [1.2681422233581543, 27.172401905059814, 57.6902060508728, 24.69136071205139, 29.153133153915405]
Times: [0.06362009048461914, 10.644729852676392, 33.66226315498352, 18.725927591323853, 13.351521253585815]
Times: [0.05258011817932129, 13.580666065216064, 41.827669858932495, 24.49064588546753, 15.14324402809143]
Times: [0.06451869010925293, 12.620847702026367, 37.285539388656616, 22.07534098625183, 13.347585916519165]
Times: [0.06471586227416992, 11.9550621509552, 38.59851861000061, 22.56263041496277, 14.188830614089966]
Times: [0.06469440460205078, 10.76331877708435, 32.62801766395569, 18.66919231414795, 12.392045974731445]
Times: [0.0649561882019043, 15.400392293930054, 51.00853419303894, 30.45034646987915, 18.062342405319214]
Times: [0.06535816192626953, 13.688112020492554, 37.09970045089722, 22.1835994720459, 13.058100461959839]
Times: [0.06530642509460449, 12.852155923843384, 40.26043224334717, 25.21610379219055, 12.901304960250854]
Times: [0.06366610527038574, 9.488898992538452, 31.894728660583496, 19.69139337539673, 10.346665859222412]
Times: [0.06430912017822266, 12.15688419342041, 37.733723878860474, 22.41812229156494, 13.49862265586853]
Times: [0.06453943252563477, 13.520925283432007, 43.153961420059204, 25.429014444351196, 15.589782238006592]
Times: [0.06342601776123047, 13.553444862365723, 48.95848608016968, 28.168444871902466, 18.34204864501953]
Times: [0.06651663780212402, 11.937029123306274, 36.60141634941101, 22.06948184967041, 12.679571628570557]
Times: [0.05288553237915039, 13.895373821258545, 42.30380344390869, 25.7461416721344, 14.401032209396362]
Times: [0.06601738929748535, 11.787553310394287, 41.110817193984985, 25.053531646728516, 13.944863080978394]
Times: [0.06308722496032715, 10.845142841339111, 34.77434682846069, 20.987841844558716, 12.001980543136597]
Times: [0.06434059143066406, 11.998484373092651, 38.911978244781494, 24.408358812332153, 12.394680500030518]
Times: [0.06338167190551758, 12.079406976699829, 37.73367762565613, 23.497004985809326, 12.072677850723267]
Times: [0.06386733055114746, 15.276907444000244, 33.19184613227844, 18.653571605682373, 12.977254629135132]
Times: [0.06486725807189941, 12.450790166854858, 43.445422887802124, 27.408143997192383, 13.560312509536743]



Eps : 0.1
Individual verified: 30
Baseline verified: 218.0
Uap verified: 218.0
Extra verified: 0.0
times: [1.2666542530059814, 251.76278042793274, 783.4515385627747, 467.90483832359314, 274.25446796417236]
Times: [0.06385970115661621, 17.664557456970215, 49.241305112838745, 32.487929582595825, 14.596452474594116]
Times: [0.06471133232116699, 24.112428903579712, 78.02470898628235, 38.12311053276062, 37.357259035110474]
Times: [0.06584429740905762, 22.585259675979614, 75.15425610542297, 37.98986625671387, 34.53363013267517]
Times: [0.053619384765625, 21.629796266555786, 60.478294372558594, 38.9896514415741, 18.955836057662964]
Times: [0.05237746238708496, 22.127108097076416, 55.07667636871338, 32.734508752822876, 20.074177503585815]
Times: [0.06424236297607422, 23.979742527008057, 62.27459979057312, 40.38356256484985, 19.405044317245483]
Times: [0.05458807945251465, 18.083768606185913, 62.76296353340149, 34.27487277984619, 26.282119750976562]
Times: [0.06673622131347656, 22.494768619537354, 86.39229559898376, 38.5363974571228, 45.31601285934448]
Times: [0.06370902061462402, 18.05965828895569, 66.33134365081787, 36.5945029258728, 27.253628492355347]
Times: [0.06574368476867676, 18.825235605239868, 77.1166582107544, 38.81884813308716, 35.83902859687805]
